pChEMBL Value,Canomicalsmiles
5.19,COc1cc(O)c2c(c1O)C/C(C)=C\[C@@H](O)C[C@@]1(C)O[C@@H]1C2=O
5.03,O=C(N/N=C/c1ccc(O)c(Br)c1)Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1
5.51,O=C1C=C[C@]2(C[C@H](OC(=O)/C=C/c3ccc([N+](=O)[O-])cc3)[C@H](c3ccccc3)O2)O1
5.11,O=C(c1ccco1)N1CCN(Cc2cc(=O)c(OCc3ccccc3F)co2)CC1
6.12,CN[C@H]1[C@@H](O)C[C@H](O[C@H]2C/C=C(\C)C/C(C)=C/C=C/CC[C@H](C)CNC(=O)/C=C/C=C/[C@@H]2C)O[C@@H]1C
5.29,CC[C@]1(O)c2cc3n(c(=O)c2CO[C@H]1OCCOC)Cc1cc2ccccc2nc1-3
7.3,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1
4.85,O=C(Nc1cccc(Cl)c1)Nc1ccc(-c2cc(=O)c3ccccc3o2)c(Cl)c1
5.62,COc1ccc(Nc2nc(N)n(C(=O)c3cc(OC)c(OC)c(OC)c3)n2)cc1
4.13,CCOC(=O)C1(C(=O)NCc2ccc(OC)cc2)CC1c1cc(OC)c(OC)c(OC)c1
4.36,N#CC1=C(N)Oc2c(N)cc3nc4ccccc4nc3c2C12C(=O)N(Cc1cnnn1-c1ccc(F)c(Cl)c1)c1ccccc12
5.07,CNC(=O)c1cc(Oc2ccc(C3=NNC(c4ccccc4)C3)cc2)ccn1
4.43,CCC/C=C/CCCCc1cccc(O)c1
5.14,COc1ccc(-c2cc3c(cn2)n(C(C)C)c(=O)n3-c2cc(OC)c(OC)c(OC)c2)cc1O
4.62,Nc1ccccc1NC(=O)CCCCCCc1nc(-c2ccccc2)no1
4.2,CCn1cc(C(=O)N2CCN(S(=O)(=O)c3ccc([N+](=O)[O-])cc3)CC2)c2ccccc21
4.97,O=C(Nc1ccc(-n2ncc3ccncc32)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1
5.19,Cc1[nH]c2ccccc2c1CCNC(=O)CCCNCc1cc(Cl)c2cccnc2c1O
6.14,Nc1ccccc1NC(=O)c1ccc(CCNc2nccc(-c3cnc4ncccn34)n2)cc1
5.13,COC(=O)Nc1nc2cc(S(=O)(=O)c3c[nH]c4ccc(Br)cc34)ccc2[nH]1
5.93,C=C(c1ccc(OC)c(/C=C2/C(=O)Nc3ccc(F)cc32)c1)c1cc(OC)c(OC)c(OC)c1
4.93,CN(C)CCCn1c(N)c(-c2nc3ccccc3n2C)c2nc(C#N)c(C#N)nc21
4.62,COc1ccc2c(c1)[nH]c1c(-c3ccnc4ccccc34)nc(O)cc12
4.13,COc1ccc(CC(=O)Nc2ccc3oc(-c4ccc(Cl)cc4)nc3c2)cc1
4.17,COc1cc(C2Oc3cc(-c4cc(=O)c5c(O)cc(O)cc5o4)ccc3OC2CO)ccc1O
4.0,COc1ccc(N[C@H]2N(OC)c3ccccc3[C@@]23CN=C(SC)S3)cc1
4.84,Cc1ccccc1NNC(=O)c1ccc(NS(=O)(=O)c2cnc(O)nc2O)cc1
4.42,C=C1C(=O)O[C@@H]2[C@@H](OC(=O)[C@H](C)CC)[C@@](C)(O)C[C@H]3C[C@@H](C)[C@@](O)(C[C@@H]12)O3
4.58,COc1cc(/C=C/c2ccc(O)cc2)cc(OC)c1
5.45,CSC(=S)NCc1cc2c3ccccc3n(C)c2c(-c2ccc(C(F)(F)F)cc2)n1
5.09,Cc1cc(=O)n(-c2ccc(F)c(F)c2)nc1C(=O)Nc1ccc(Oc2ncnc3ccsc23)cc1
5.47,COC(=O)[C@@]1(C)CCC[C@@]2(C)[C@H]1CC(=O)[C@H]1[C@@H](C)/C(=C/C(=O)OCCN(C)C)CC[C@@H]12
8.05,CCOC(=O)c1sc2cc(OC)ccc2c1Nc1cc(OC)c(OC)c(OC)c1
4.3,Cc1noc(C)c1Cn1c(=O)nc(-c2ccc(F)cc2)c2c3c(sc21)CC(C(C)(C)C)CC3
4.5,CC(C)=CC(=O)Nc1cccc(Oc2nc(Nc3ccn(C)n3)nc3ccsc23)c1
5.13,O=C1Nc2c(Cl)cccc2S(=O)(=O)N1
4.72,O=C1C(=O)c2nc(CNc3ccc(Cl)cc3)oc2-c2ccccc21
4.39,Cc1ccc2c(c1)-c1cnc(n1C)OCCCCCCCCO2
6.95,COc1ccc(OC)c(/C=C/C(=O)c2ccccc2F)c1
4.63,COc1cc2c(cc1OC)-c1c(-c3cc(OC)c(OC)c(OC)c3)c(-c3ccc(O)cc3)cn1CC2
5.12,Brc1ccc2[nH]cc(C(c3ccccc3)c3c[nH]c4ccc(Br)cc34)c2c1
6.22,COc1ncc(-c2ccc3nccc(-c4ccnnc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F
5.98,COc1ncc(-c2ccc3nc(NC(=O)NCCN4CCN(C)CC4)nn3c2)cc1NS(=O)(=O)c1ccc(F)cc1
4.9,Cc1cc2c(cc1C)[n+](Cc1ccccc1Br)cn2CC(=O)N1CCC2(C)c3ccccc3N(C)C12.[Br-]
5.13,COc1ccc(-c2ccnc(Nc3ccc(Cl)cc3Cl)n2)cc1
4.77,CC(C)(C)c1nc(Nc2cc(Cl)cc(Cl)c2)sc1Cc1ccc2c(c1)OCO2
5.43,COc1ccc([C@H](CC(=O)N[C@@H](CC(C)C)B(O)O)NC(=O)c2ccccc2)cc1
5.95,CC[C@@]1(OC(=O)CCC(=O)NCCCC[C@H](N)C(N)=O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1
5.42,O=[N+]([O-])c1cc(-c2nc3ccc(C(F)(F)F)cc3[nH]2)cc(-c2nc3ccc(C(F)(F)F)cc3[nH]2)c1
5.1,CN1CCN(Cc2c(-c3ccccc3)nn3cc(-c4ccc(Cl)cc4)n(C)c23)CC1
5.39,COc1ccc(Cn2cc(C(=O)c3cccnc3Nc3ccc(F)cc3)nn2)cc1OC
5.21,Cc1ccc(C[n+]2cn(CC(=O)N3CCC4(C)c5ccccc5N(Cc5ccccc5)C34)c3ccccc32)cc1.[Br-]
5.72,CCN(CC)c1ccc(-c2[nH]c3ccccc3c(=O)c2O)cc1[N+](=O)[O-]
7.0,CC(=O)O[C@H]1C=C2c3cc4c(c(O)c3C(=O)N[C@H]2[C@H](O)[C@@H]1O)OCO4
5.46,CN(C)CCN1C(=O)c2cccc3cc(NC(=O)Nc4ccc(C#N)cc4)cc(c23)C1=O
5.1,COc1ccc(-c2nc3sc(C)nn3c2-c2nc3cc(Cl)ccc3[nH]2)cc1
5.19,CC(=O)O[C@H]1[C@H]2O[C@]23[C@@H]2CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]2CC[C@]3(C)[C@H]1c1ccc(=O)oc1
4.07,Cn1c(=O)c(=O)n(C2CCCC2)c2nc(N/N=C/c3ccc(S(C)(=O)=O)cc3)ncc21
4.97,CCN(CC)c1ccc(-c2oc3cc4ccccc4cc3c(=O)c2O)cc1
4.26,CC(C)(C)c1nc(Nc2cccc3ccccc23)sc1Cc1ccc2c(c1)OCO2
5.16,CCCCC(=O)O/N=C1\C=C2C[C@H](C)[C@@]3(C)Cc4cc(OC)c(OC)c(OC)c4C23C(OC)=C1OC
6.52,Cc1cc(=O)n(-c2ccccc2F)nc1C(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)cc1
5.15,CN(C)CCN1CCN(CC(=O)Nc2ccc(-c3nc4cc(Cl)ccc4o3)cc2)CC1
5.37,CC1=NN(c2ccc(C)cc2)C(=O)[C@@]12C(=O)C=CC[C@@H]2c1ccc(C)cc1
5.11,CC(C)=CCc1c(O)cc(O)c(C=O)c1C(=O)c1c(O)cc(C)c(Cl)c1O
5.31,CN(C1=CC(=O)C(=O)c2ccccc21)c1ccc(Cl)c(Cl)c1
6.31,Cc1cc(O)cc(C2NC(=S)NC3=C2C(=O)C(=O)c2ccccc23)c1
5.41,Cl.Clc1ccc(-n2cc(-c3nc4cc(C5=NCCN5)ccc4[nH]3)nn2)cc1
4.71,COc1cc(OC)c2c(=O)cc(/C=C/c3ccc([N+](=O)[O-])cc3)oc2c1
4.0,O=c1c(O)c(-c2ccccc2)oc2ccc(O)cc12
4.97,Clc1ccc2ccc(-c3nc4ccc(Br)cc4[nH]3)nc2c1
4.78,C=C(C)C(=O)Nc1cc2c(N3CCc4ccccc43)ncnc2cc1O[C@@H]1CCOC1
5.48,CC1CCN(c2ccc(Nc3ncc4c(n3)n(C3CCCC3)c(=O)c3nncn34)cc2)CC1
4.41,COc1cc(OC)c2c(C)c(C(N)=O)oc2c1C(N)=O
5.2,C=C1C(=O)O[C@@H]2[C@H]3O[C@]3(C)CC/C=C(/Cn3cc(CCCCC)nn3)CC[C@@H]12
5.8,O=[N+]([O-])c1ccc(/C=N/c2ccccc2)cc1
5.32,O=C(Nc1cccc(OC(F)F)c1)c1c(O)n(-c2ccccc2)c(=S)n(-c2ccccc2)c1=O
6.28,COc1ccc(/C=C/C(=O)N2CCN(c3ccc(C(=O)Nc4ccccc4N)cc3)CC2)cc1
5.7,COc1cc([C@@H]2c3cc4c(cc3[C@@H](C3CC(c5ccncc5)=CN3)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
4.86,CCCN1CCN(Cc2nnc(-c3c(C)nc4sc5ccccc5n34)o2)CC1
4.81,COC(=O)C1=C2Nc3ccccc3[C@@]23CCN2CC=C[C@@]([C@@H](C)OC(C)=O)(C1)[C@H]23
4.96,Cn1c(=O)c(=O)n(C2CCCC2)c2nc(N/N=C/c3ccc(F)cc3Cl)ncc21
7.36,CC[C@@]1(OC(=O)CNC(=S)NC(=O)c2ccc(I)cc2)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1
4.16,CCCn1cc(-c2cc(C(=O)NN)n(Cc3ccc(OC)cc3)n2)c2ccccc21
4.3,O=C(COc1ccc(Cl)cc1)Nc1nc(-c2ccc(Cl)cc2)cs1
7.22,CCc1cc(S(=O)(=O)N2C[C@H](c3ccccc3)NC2=O)ccc1NC(=O)OC(C)C
4.28,Cl.NC1=NC(C23CC4CC(CC2C4)C3)N(c2ccc(Cl)cc2)C(N)=N1
5.13,C=C1OC(=O)C=C1Cc1ccc(NC(=O)/C=C/c2ccccc2F)cc1
4.62,COc1cc(C(=O)OCCCCCCCCCOC(=O)c2ccc(O)c(OC)c2)ccc1O
4.72,COc1cc([C@@H]2c3cc4c(cc3[C@@H](OC(=O)c3ccc5ccccc5n3)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
5.0,O=C(O)c1cn(C2CC2)c2sc3c4ccccc4[nH]c3c2c1=O
4.79,Clc1ccc2[nH]c(-c3ccc4ccccc4n3)nc2c1
4.54,COc1cccc(Cn2c3cc(OC)c(OC)cc3c3ccc4c(c32)C=CC(C)(C)O4)c1
4.41,C=C1OC(=O)C=C1Cc1ccc(NC(=O)Cc2ccccc2)cc1
5.08,CC[C@]1(O)c2cc3n(c(=O)c2CO[C@H]1OC(C)COC)Cc1cc2ccccc2nc1-3
4.97,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
4.56,CCOC(=O)c1c(C)[nH]c(=O)c(C#N)c1-c1ccc2c(c1)OCO2
5.26,Cc1ccccc1C(=O)NNC(=O)c1ccccc1NS(=O)(=O)c1cnc(O)nc1O
4.71,COc1ccc(-c2cc(C(=O)N3CCOCC3)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
4.39,CNC(=O)c1cc(Oc2ccc(NC(=O)c3nn(-c4ccccc4)c(=O)cc3C)cc2F)ccn1
7.16,O=C1C(N[C@H](Cc2ccccc2)C(=O)Nc2ccc(Cl)cc2)=C/C(=N/O)c2ccccc21
5.02,C#Cc1cn([C@@H]2O[C@](C)(CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12
5.07,O=C1c2ccccc2-c2nc(N3CCNCC3)c3ccccc3c21
6.21,Cc1ccc2c(c1)-c1nc3cc(C)ccc3n1CCO2
5.95,CN(C)CCn1cnnc1-c1cc(Oc2ccc(NC(=O)N/N=C/c3ccc(F)cc3Cl)cc2F)ccn1
4.76,Cn1cc(C2(c3cn(C)c4ccccc34)C(=O)Nc3ccc(F)cc32)c2ccccc21
5.3,Cc1ccc2c(c1)-c1nc3cc(C(F)(F)F)ccc3n1CCO2
5.45,CC(C(=O)OCc1cn(CCC(=O)NC2CCC2)nn1)n1cnc2c1c(=O)n(C)c(=O)n2C
5.14,COc1ccc(-c2cn3cc(C4=CCN(C(=O)C5CCCCC5)CC4)ccc3n2)cc1OC
4.63,O=C(/C=C/c1ccccc1)c1ccc(O)cc1O
4.42,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12
5.39,COc1cc2c(cc1O)NC(=O)[C@@H]1CCCN1C2=O
4.99,Cc1ccc(-c2nc3sc(C)nn3c2-c2nc3c(C)c(C)ccc3[nH]2)cc1
5.58,COc1cc([C@@H]2c3cc4c(cc3[C@@H](c3nc5ccccc5s3)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
5.56,COc1ccc(-c2nn(-c3ccccc3)cc2C(=O)/C=C\Nc2ccc(O)cc2)cc1
6.64,O=C(Cc1ccccc1)Nc1nnc(CCSCCc2nnc(NC(=O)Cc3ccccc3)[se]2)[se]1
5.26,COc1ccc(-c2ccnc(C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3)n2)cc1
4.67,Fc1ccc(CO/N=C2/C(c3c[nH]c4ccccc34)=Nc3ccccc32)c(Cl)c1
4.76,O=[N+]([O-])c1ccc(OS(=O)(=O)c2ccc3[nH]c4ccncc4c3c2)cc1
4.94,COC(=O)c1cc2c(OCC(C)C)cc(N)cc2[nH]1
7.3,COc1ccc(/C=C(/C(=O)c2cc(OC)c(OC)c(OC)c2)c2ccccc2O)cc1O
4.83,CCCCCCCCCCCC(=O)n1c2cc(OC)ccc2c2ccnc(C)c21
5.62,CO[C@H]1C[C@H](O[C@H]2CC[C@@]3(C)C(=CC[C@H]4C5=CC(=O)[C@@H]6[C@@H](C)OC(=O)[C@]56CC[C@@H]43)C2)O[C@H](C)[C@H]1O[C@@H]1C[C@@H](OC)[C@H](O)[C@@H](C)O1
4.5,N#CC1=C(N)Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2C1c1cccc([N+](=O)[O-])c1
4.74,COc1ccc(Nc2nc(Oc3cccc(NC(=O)C=C(C)C)c3)c3sccc3n2)cc1
4.68,C=CCCCCOc1cc2ccccc2cc1-c1cnc(OCCC=C)n1C
4.3,NCCNC(=O)Cn1nc(N)c2c(C(F)(F)F)cc(-c3ccccc3)nc21
5.48,COc1ncc(-c2ccc3c(c2)N(C2CC2)C(=O)CO3)cc1NS(=O)(=O)c1ccc(F)cc1
4.37,O=C(N/N=C/c1cccs1)N1CCc2ncnc(Nc3cccc(C(F)(F)F)c3)c2C1
6.54,COc1ccc(C(=O)c2cc(OC)c(OC)c([Se]C)c2)cc1OC
4.46,COc1ccc(-c2ccc(OC(F)(F)F)c(NC(=O)Nc3nccs3)c2)cn1
4.44,CCOC(=O)CCCCCNc1c2ccccc2nc2ccccc12
5.82,Fc1ccc(-c2nn(-c3ccccc3)cc2-c2nc3ccccc3[nH]2)cc1
4.61,C#CCN(c1nc2ccc(F)cc2s1)c1nc2ccc(OC)cc2s1
5.27,COc1cc([C@@H]2c3cc4c(cc3[C@@H](Nc3cccc5cn[nH]c35)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC
4.44,O=C(Nc1ccc(-c2nc3c(c(N4CCOCC4)n2)CSCC3)cn1)NS(=O)(=O)c1ccc(F)cc1
5.5,COc1ccc(CC(=O)Nc2cc3c4c(cccc4c2)C(=O)N(CCN(C)C)C3=O)cc1
6.92,Cc1ccc2c(=O)[nH]c3c(C)cc(O)c(-c4ccc([C@@H](C)N)cc4)c3c2c1
6.19,COc1cc(N2CCC2=O)ccc1Nc1ncc(Cl)c(Nc2ccccc2NC(C)=O)n1
4.6,CN1CCN(CCn2c3cc(=O)c4ccccc4c-3nc3ccccc32)CC1
5.38,O=C1c2cc(Br)ccc2OC2c3oc4ccc(O)cc4c3CCN12
5.46,O=C(C[n+]1cn(C(c2ccccc2)c2cc3ccccc3o2)c2ccccc21)c1ccc2ccccc2c1.[Br-]
4.76,COc1ccc(N/C(CCNC2=C(Br)C(=O)c3ccccc3C2=O)=N\S(=O)(=O)c2ccc(C)cc2)cc1OC
5.01,CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1ccc(C)cc1)C1=CC(=O)c2c(O)ccc(O)c2C1=O
4.75,O=C(Nc1nc2ccc(Br)cc2s1)C1CCN(C/C=C/c2ccccc2)CC1
4.41,COc1cc(OC)c(C(=O)/C=C/c2ccc(OC)c(OC)c2)c(OC)c1
4.45,CCn1c2ccncc2c2cc(C(=O)c3ccc(Br)cc3)ccc21
7.4,Nc1ncnc2c1c(-c1cccs1)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
4.29,C=C1C(=O)[C@@]23C(=O)O[C@H]4CCC(C)(C)[C@H]5[C@H](O)OC[C@@]45[C@@H]2CC[C@@H]1[C@H]3O
5.5,COc1cccc(-c2ccc3ncn(-c4cc(OC)c(OC)c(OC)c4)c3c2)c1
4.73,O=C(Nc1cccc(-c2cccc(C(F)(F)F)c2)c1)C(Cl)Cl
4.42,C=C1CCC[C@]2(C)CCC(c3cn(-c4ccccc4C(C)=O)nn3)=CC[C@@]12C
5.38,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)cc1)c1nccc(-c2cccc(Cl)c2)n1
5.34,COc1cc2nc(-c3cccc(N)c3C)sc2c(OC)c1OC
5.17,O=c1[nH]cc(S(=O)(=O)Nc2ccccc2-c2cn(-c3ccccc3)nn2)c(=O)[nH]1
4.63,CC(C)=CCC12OC[C@@H]3[C@@H](CN(C(C)C)C(C)C)[C@@H](C=C4C(=O)c5c(O)cccc5O[C@]431)C2=O
4.8,COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12
4.76,CC1=C(CO)C(=O)O[C@@H]([C@@H](C)[C@H]2CC[C@H]3[C@@H]4C[C@H]5O[C@]56[C@@H](O)C=C[C@@H](O)[C@]6(C)[C@H]4CC[C@]23C)C1
5.77,Cc1nsc2c1C(=O)c1cccnc1C2=O
6.66,C[Se]c1ccc(N(C)c2cc(C)nc(C)n2)cc1
4.28,CC(=O)n1cc(/C=C(/C(=O)O)c2ccc(Cl)cc2)c2cc(OCc3ccccc3)ccc21
5.68,Clc1cccc(Nc2ncnc3ccc(NCc4cccs4)cc23)c1
4.4,Cc1ccc(C(=O)NNC(=S)Nc2csc(-c3ccccc3)c2)cc1
5.1,COc1cc(N/C(CCNC2=CC(=O)c3ccccc3C2=O)=N\S(=O)(=O)c2ccc(C)cc2)cc(OC)c1OC
5.25,C[C@@]12CC[C@@H]3[C@@](CC[C@@H]4C5=C(CC[C@]43C)C(=O)OC5)(CC1=O)C2
6.03,COc1ccc2c(c1)C(=O)C(=O)c1c(C)coc1-2
5.12,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)N/N=C/c1ccc(O)cc1
5.45,CC(C)=CC[C@@H](O)C1=CC(=O)c2c(O)ccc(O)c2C1=O
7.75,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC
5.12,CC(C)(C)c1nc(Nc2ccccc2F)sc1Cc1ccc2c(c1)OCO2
4.7,CC/C=C/C(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)cc3)nc3c2CSCC3)c1
4.52,Clc1cc(Cl)c(Oc2ccc(-c3nnc(CCc4c[nH]c5ccccc45)o3)cc2)nc1Cl
4.6,O=C(/C=C/c1ccccc1)N1Cc2ccccc2[C@@H](OCc2ccccc2)[C@@H]1CO
4.66,[Br-].[Br-].c1ccc2cc(Cn3cc[n+](CCCn4cc[n+](Cc5ccc6ccccc6c5)c4)c3)ccc2c1
4.58,COc1cc([C@@H]2c3cc4c(cc3[C@@H](OC(=O)NC3CCCCC3)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
5.92,COc1ccc(/C=C/C(=O)c2cc3c(cc2OC)OCS3)cc1OC
4.38,CCCCOC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
5.59,CNc1ncnc2c1c(-c1ccco1)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
4.62,C=CC(=C)CC[C@]1(C)[C@H]2C[C@H]3C[C@@H]4[C@@H](OC(C)=O)O[C@H](O3)[C@@]42CC[C@@H]1C
4.25,COc1ccc(Nc2nc(N(C)C)c(C(=O)c3cnc4ccc(C)cn34)s2)cc1
7.24,COc1ccc2c(/C=C/C(=O)c3ccc(OC)c4c3OC(C)(C)C=C4)cn(C)c2c1
5.38,Cc1cccc(C2=NN(c3ccc(C(=O)N4CCOCC4)cc3)C(c3cccc4ccccc34)C2)c1
4.39,O=C(CCN1CCCC1)Nc1cc2c3c(cc(NC(=O)CCN4CCCC4)cc3c1)C(=O)N(CCCN1CCOCC1)C2=O
5.59,O=C(CCCCCC(=O)NCc1ccc2cc(I)ccc2n1)NO
4.42,C[C@@H]1O[C@@H](CC(=O)O)Cc2cc3c(c(O)c21)C(=O)C1=C(C3=O)[C@H]2C[C@@H](O[C@H]3CC[C@H](O)[C@H](C)O3)[C@@]1(O)[C@@H](C)O2
5.82,CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccc(F)cc5)n(-c5cccc(NC(=O)CO)c5)c4n3)cc2)CC1
5.34,CN(C)c1ncnc2c1c(-c1ccco1)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
5.08,Cc1ccc(NC(=O)N/N=C2\CC3(CCCCC3)Oc3c2ccc2ccccc32)cc1
4.68,CCCCn1c2cc(OC(CC)CC)ccc2c2ccnc(C)c21
4.87,O=C(NO)c1ccc(Cn2c(=O)n(CCc3ccccc3)c(=O)c3ccccc32)s1
4.49,COc1cccc(/C=N/N=C2/c3cc(I)ccc3-n3c2nc2ccccc2c3=O)c1O
5.4,O=c1oc2ccccc2c(O)c1-c1cc(-c2c(F)cccc2Cl)nc(S)n1
4.89,CCC(=O)NNC(=O)c1oc2nc(C(F)(F)F)ccc2c1NC(=O)CC
4.54,CC(C)=CCc1c(O)cc(O)c2c1O[C@@]13C(=C[C@H]4C(=O)C1(CC=C(C)C)OC[C@@H]3[C@H]4COCCO)C2=O
4.87,O=C(C[n+]1cn(C(c2ccccc2)c2ccc3oc4ccccc4c3c2)c2ccccc21)c1ccccc1.[Br-]
4.79,CNc1nc(C)c(C(=O)/C=C/c2ccc(O)cc2)s1
4.12,CCOC(=O)C1(C(=O)Nc2cccc([N+](=O)[O-])c2)CC1c1cc(OC)c(OC)c(OC)c1
5.3,Cc1n(Cc2cc3ccccc3o2)cc[n+]1CC(=O)c1ccc2ccccc2c1.[Br-]
5.14,CN(C)CCCn1c(N)c(-c2nc3ccccc3o2)c2nc(C#N)c(C#N)nc21
7.35,C[C@]12CC[C@H]3[C@@H](CC[C@]4(O)C[C@@H](OS(=O)(=O)O)CC[C@]34C=O)[C@@]1(O)CC[C@@H]2c1ccc(=O)oc1
5.32,COc1ccc(S(=O)(=O)n2cc(Cl)c3cccc(-c4ccc(C#N)c(F)c4)c32)cc1
5.3,COc1ccccc1NC(=O)Nc1cc(/C=C\c2cc(OC)c(OC)c(OC)c2)ccc1OC
4.75,CC/C(=C\c1cc(OC)c(OC)c(OC)c1)C(=O)N1CCC=CC1=O
5.76,O=c1[nH]cc(S(=O)(=O)Nc2cccc(-c3cn(-c4ccc(Cl)cc4)nn3)c2)c(=O)[nH]1
6.72,COc1ccc(C(=O)C[n+]2cn(CC(C)C)c3c2C(=O)c2ccccc2C3=O)cc1.[Br-]
4.44,COc1cc(/C=C2\SC(=O)N(Cc3ccc(C(=O)O)cc3)C2=O)cc(OC)c1OC
4.33,CC[C@]1(O)c2cc3n(c(=O)c2CO[C@@H]1F)Cc1cc2ccccc2nc1-3
4.54,CCOC(=O)/C(CC(=O)c1cccc2c1C(=O)c1ccccc1C2=O)=N/NC(N)=S
5.32,O=C1N(Cc2ccccc2)c2ccc(Cl)cc2C12Nc1ccccc1-n1cccc12
5.41,O=C(NO)c1ccc(Cn2c(=O)n(CCc3ccccc3)c(=O)c3ccc(F)cc32)cc1
4.34,COCOCc1cc(OC)ccc1-c1cc2ccccc2c(=O)[nH]1
5.0,Cc1ccc2c(c1)/C(=N/NC(=S)N1CCN(c3ccccc3)CC1)C(=O)N2
6.0,O=C1c2cccnc2C(=O)c2c1c(C(=O)OCCCN1CCCCC1)c1ccccn21
6.31,Nc1nc(N)c2nc(-c3cccc(O)c3)cnc2n1
5.15,Cn1cc2c3cc(Br)ccc3nc-2c2cc(Cl)ccc21
4.75,CCN(CC)C[C@@H]1[C@H]2COC3(CC=C(C)C)C(=O)[C@@H]1C=C1C(=O)c4c(cc(O)c(CC=C(C)C)c4O)O[C@]123
5.34,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)Oc1c(C(C)C)cccc1C(C)C
4.71,CCCCCCC#Cc1ccc(CO[C@H]2CN[C@H](C(=O)NCc3ccccc3)C2)cc1
5.55,CSc1ccc(/C=C/c2ccc3nc4c(oc5ccccc54)c(NCCN(C)C)c3c2)cc1
5.0,Cn1cc(C2(c3cn(C)c4ccccc34)C(=O)Nc3ccccc32)c2ccccc21
5.88,COc1ccc(/C=C(\F)S(=O)(=O)c2cc(OC)c(OC)c(OC)c2)cc1O
6.64,Cc1cc(=O)n(-c2ccc(F)cc2)nc1C(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)cc1
5.04,Cc1n(Cc2c3c(cc4c2OCC4)OCC3)c2ccccc2[n+]1Cc1ccc2ccccc2c1.[Br-]
4.03,O=c1oc2ccc(Cl)cc2n1CCCN1CCN(c2ccccn2)CC1
4.82,CC(=O)N[C@H](CC(=O)O[C@@H]1CC(C)(C)[C@@H]2CCC3=C(COC3=O)[C@@]2(C)C1)c1ccccc1
6.65,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN4C(=O)C5=C(CCCC5)C4=O)c(OC)ccc3nc2-1
5.0,CC[C@]1(O)c2cc3n(c(=O)c2CO[C@H]1F)Cc1cc2ccccc2nc1-3
4.15,FC(F)(F)c1cc(NC2=NCc3c([nH]c4ccccc34)S2)cc(C(F)(F)F)c1
4.27,O=C1OCc2c1c(-c1ccc3c(c1)OCO3)c1cc3c(cc1c2O)OCO3
4.1,O=C1NC(=O)/C(=C/C2=Cc3cc(Br)ccc3OC2)S1
4.22,O=C1O[C@H]([C@@H](O)Cn2cc(-c3cccc(O)c3)nn2)C(OCc2ccccc2)=C1OCc1ccccc1
5.97,COc1cc(C(=O)c2sc(-c3ccc(F)cc3)nc2N)cc(OC)c1OC
6.14,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c4c(ccc3nc2-1)OCN(c1ccccc1OC)C4
4.21,c1ccc(Cc2nnc(Cc3nc4ccccc4[nH]3)o2)cc1
5.98,O=c1oc2ccccc2c(O)c1C1=NNC(c2ccc(F)cc2)C1
