pChEMBL Value,Canomicalsmiles
0.0,COc1ccc2c(c1OCCCCSc1nnc(NC(=O)c3cc(Br)ccc3Cl)s1)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
0.0,COc1cc(-c2nccn2-c2cccc([N+](=O)[O-])c2)cc(OC)c1OC
0.0,Nc1nc(Sc2nc3cc(OC(F)F)ccc3[nH]2)cc(N2CCN(C(=O)/C=C/c3ccccc3)CC2)n1
0.0,COc1cc(-c2nnc(SCC(=O)Nc3ccc(C)c(C)c3)n2N)cc(OC)c1OC
0.0,OCC(O)CSc1nnc(-c2ccccc2Cl)[nH]1
0.0,O=C(c1ccccc1)c1ccc(-c2cccc(C(F)(F)F)c2)cc1
1.0,COc1ccc(S(=O)(=O)Nc2cc(OC)c(Br)cc2OC)cc1
1.0,COC(=O)c1c(Nc2cc(OC)c(OC)c(OC)c2)c2cc(C)ccc2n1C
1.0,COC(=O)c1c(Nc2cc(OC)c(OC)c(OC)c2)c2ccc(OC)cc2n1Cc1ccccc1
0.0,CC(C)=CCC/C(C)=C/CO
1.0,CCOc1ccc(-c2cccn2-c2cc(OC)c(OC)c(OC)c2)cc1
0.0,O=S(=O)(c1ccccc1)c1no[n+]([O-])c1S(=O)(=O)c1ccccc1
0.0,C[C@]12CC[C@@H]3c4ccc(OCCCCCC(=O)NO)cc4CC[C@H]3[C@@H]1CC[C@@H]2OS(N)(=O)=O
0.0,COc1ccc(/C=C/c2cc(OC)cc(OC)c2COC(=O)/C=C/c2ccc(Br)cc2)cc1
1.0,COc1cc(C(=O)c2cccc(-c3cncnc3)n2)cc(OC)c1OC
0.0,COc1ccc(C2=N[C@H]2c2cc(OC)c(OC)c(OC)c2)cc1F
1.0,Fc1ccc2c(c1)CCCN2c1nc(Cl)nc2ncccc12
0.0,COc1ccc2c(c1)NCCN2C(=O)c1cc(OC)c(OC)c(OC)c1
0.0,CC(C)=CC[C@@H](O)C1=CC(=O)c2c(O)ccc(O)c2C1=O
0.0,Cc1ncc([N+](=O)[O-])n1CCOC(=O)NC(n1cnc2c(NC(=O)c3ccccc3)ncnc21)C(Cl)(Cl)Cl
0.0,COc1ccc(S(=O)(=O)N2CCc3ccc(NCc4ccc(C(=O)Nc5ccccc5N)cc4)cc32)cc1
0.0,COC(=O)c1c(Nc2cc(OC)c(OC)c(OC)c2)c2cccc(OC)c2n1C
1.0,O=C1NCCN1c1ccc(S(=O)(=O)Nc2cc(Br)cc(Br)c2)cc1
0.0,CCCc1cc(=O)oc2ccc3[nH]ccc3c12
0.0,CSc1ncc(/C=C/C(=O)c2ccc(Oc3ccccc3)cc2)n1Cc1ccccc1
0.0,O=C(Cc1ccc(NC(=O)c2ccccc2-c2ccccc2C(=O)N2CCOCC2)cc1)NCc1ccccc1
0.0,COc1cc(/C=C/C(=O)Nc2ccccc2-c2nc3cc(Cl)ccc3[nH]2)cc(OC)c1OC
1.0,COc1ccc(S(=O)(=O)n2ccc3cccc(NCc4ccc(C(=O)Nc5ccccc5N)cc4)c32)cc1
0.0,CCCC[C@@H](/C=C\[C@@H]1OC(=O)C[C@@H](OC)[C@@H]1OC(C)=O)OC(C)=O
1.0,COc1ccc(C(=O)c2ccccc2Br)cc1OCCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1
0.0,COc1ccc2c(c1)c(Nc1cc(OC)c(OC)c(OC)c1)c(C(=O)OC(C)C)n2Cc1ccccc1
1.0,COc1ccc(/C=C\c2cc(N)c(OC)c(OC)c2)cc1
0.0,COc1ccc(Nc2cc(/C=C/c3ccc([N+](=O)[O-])cc3)nc3cc(OC)c(OC)c(OC)c23)cc1OC
0.0,CSc1ncc(/C=C/C(=O)c2ccc([N+](=O)[O-])cc2)n1Cc1ccccc1
0.0,COc1cc(Nc2cc(/C=C/c3ccc([N+](=O)[O-])cc3)nc3cc(OC)c(OC)c(OC)c23)cc(OC)c1OC
0.0,CCC(=O)Nc1ccc(CC(=O)NCc2ccccc2)cc1
0.0,COc1ccc(C2C(C#N)=C(N)Oc3cc(OCc4nnc(S)n4-c4ccccc4)ccc32)cc1OC
0.0,COc1cccc(-c2cc3ccc(F)cc3c(=O)[nH]2)c1
0.0,O=C1NC(=NCc2ccccc2)SC1=Cc1c[nH]c2ccccc12
0.0,COc1cc(C(=O)/C(F)=C/c2cc3ccccc3o2)cc(OC)c1OC
0.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
1.0,C=C(c1cc(Cl)nc(SC)c1)c1ccc2c(c1)c(C#N)cn2C
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(OCc3cn(CCNC4=C5C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC4=O)C5=O)nn3)c(=O)cc1[C@@H](NC(C)=O)CC2
0.0,COc1cc(C(=O)Nc2nnc(SCCCCOc3c(OC)ccc4c3C(=O)O[C@@H]4[C@H]3c4c(cc5c(c4OC)OCO5)CCN3C)s2)cc(OC)c1OC
1.0,CCN(c1cc(OC)c(OC)c(OC)c1)S(=O)(=O)c1ccc(OC)c(N)c1
0.0,COc1ccc(C(=O)Nc2c(-c3cc(OC)c(OC)c(OC)c3)noc2C)cc1
1.0,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
0.0,C[C@]12CC[C@@H]3c4ccc(OCCCCCC(=O)NO)cc4CC[C@H]3[C@@H]1CC[C@@H]2OS(N)(=O)=O
1.0,COc1cc(C(=O)/C(F)=C/c2coc3ccccc23)cc(OC)c1OC
1.0,C#CCN1CCc2cc3c(c(OC)c2[C@@H]1[C@H]1OCc2c1ccc(OC)c2OC)OCO3
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
1.0,COc1cc(C(=O)c2cc(-c3ccc(C)cc3)ccn2)cc(OC)c1OC
1.0,COc1cc(C(=O)/C(F)=C/c2ccc3occc3c2)cc(OC)c1OC
1.0,COc1cc(NS(=O)(=O)c2ccc(N(C)C)cc2)cc(OC)c1OC
0.0,COc1ccc(Nc2cc(/C=C/c3ccc([N+](=O)[O-])cc3)nc3cc(OC)c(OC)c(OC)c23)cc1OC
0.0,C[C@]12CC[C@@H]3c4ccc(OCC(=O)NO)cc4CC[C@H]3[C@@H]1CC[C@@H]2OS(N)(=O)=O
0.0,CCCCc1ccc2nc(NC(=O)OC(C)C)[nH]c2c1
1.0,COc1ccc(CNC(=O)c2cc(Br)ccc2N2CCOCC2)cc1O
1.0,CC[C@]1(O)C[C@@H]2C[N@](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
1.0,COc1ccc(S(=O)(=O)N(C)c2cc(OC)c(OC)cc2NC(C)=O)cc1
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2
0.0,COc1ccc(/C=C/c2cc(Nc3ccccc3Oc3ccccc3)c3c(OC)c(OC)c(OC)cc3n2)cc1OC
0.0,CN(C)S(=O)(=O)c1c(F)c(F)c(F)c(F)c1NCc1ccccc1
1.0,CCC1=C[C@@H]2C[N@@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
1.0,COc1cc(Nc2cc(Nc3cccc(NC(=O)C4CC4)c3)ncn2)ccc1Cl
1.0,CSc1cc(C(=NO)c2ccc3c(c2)c(C#N)cn3C)cc(Cl)n1
0.0,COc1ccc(-c2nc3ccccn3c2C(=O)/C=C\Nc2cc(OC)cc(OC)c2)cc1
1.0,COc1cc(C(=O)c2c[nH]c(-c3c[nH]c4ccccc34)n2)cc(OC)c1OC
0.0,CCCN1CC(=O)N2[C@H](c3cc(OC)c(OC)c(OC)c3)c3cc4c(cc3C[C@H]2C1=O)OCO4
0.0,COc1ccc2c(c1OCCCCSc1nnc(NC(=O)c3cc(Cl)ccc3Br)s1)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
1.0,CN(c1ccc2c(c1)OCO2)c1nc(Cl)nc2ncccc12
1.0,COc1ccc(/C=C\c2ccc3c(c2)c(C#N)cn3C)c(OC)c1OC
1.0,C/C=C/C(=O)N(Cc1ccc(OC)c(O)c1)c1cc(OC)c(OC)c(OC)c1
0.0,COc1cc(-c2ncncc2-c2ccc(OC(C)C)cc2)cc(OC)c1OC
1.0,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
0.0,OCCSc1nc(-c2ccccc2Cl)nn1CCO
1.0,C=C(c1cc(OC)nc(OC)c1)c1ccc(OC)c(O)c1
0.0,COc1cccc(OC)c1/C=C/C(=O)N1CCN(c2cc(Sc3nc4cc(OC(F)F)ccc4[nH]3)nc(N)n2)CC1
1.0,C=C(c1ccc(OC)c(C#CCCCC(=O)NO)c1)c1cc(OC)c(OC)c(OC)c1
1.0,O=C1c2nc(-c3ccc(C(=O)C(F)(F)F)cc3)sc2-c2sc(-c3ccc(C(=O)C(F)(F)F)cc3)nc21
1.0,COc1ccc(S(=O)(=O)N(C(C)=O)c2cc(OC)c(OC)c(OC)c2)cc1
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
0.0,COc1ccc(/C=C/c2cc(OC)cc(OC)c2COC(=O)/C=C/c2ccc([N+](=O)[O-])cc2)cc1
1.0,CCCCc1ccc2nc(NC(=O)OCCC)[nH]c2c1
0.0,COc1cc(C=C2SC(Nc3ccc(O)cc3)=NC2=O)cc(OC)c1
0.0,O=C1c2cccn2-c2cc3ccccc3cc2OC1c1cccc2cccnc12
1.0,O=C1CCCN1c1ccc(S(=O)(=O)Oc2cc(Br)cc(Br)c2)cc1
0.0,CCC#CC(=O)Oc1ccc2c(ccn2C)c1
1.0,COc1ccc(C(=O)c2cccc(Br)c2)cc1O
0.0,COc1ccc(C2C(C#N)=C(N)Oc3cc(OCc4nnc(S)n4-c4ccc(Cl)cc4)ccc32)cc1OC
0.0,N#CC1=C(N)Oc2ccc3cc(Br)ccc3c2C1c1c(F)cccc1F
0.0,COc1ccc(C2=NN(CCC(=O)O)C(=O)N(c3cc(OC)c(OC)c(OC)c3)C2)cc1
0.0,COc1ccc(CN(C(=O)CCCSc2nc3ccccc3o2)c2cc(OC)c(OC)c(OC)c2)cc1
1.0,COc1ccc(CNC(=O)c2cc([N+](=O)[O-])ccc2N2CCOCC2)cc1O
0.0,COc1cc(C(=O)/C(F)=C/c2oc3ccccc3c2C)cc(OC)c1OC
0.0,COc1cc2c(cc1OCCCCCC(=O)NO)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
1.0,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
0.0,CSc1ncc(/C=C/C(=O)c2ccc([N+](=O)[O-])cc2)n1Cc1ccccc1
1.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O
0.0,Cc1sc2n(c(NC(C)(C)C)c3[n+]2[C@@]24CCC[C@@]2(C=CC(=O)C4)OC3)c1-c1ccc(Br)cc1.O=S(=O)([O-])C(F)(F)F
1.0,[2H]C([2H])([2H])c1nc(N(C)c2ccc(OC)cc2)c2ccccc2n1
0.0,COc1ccc(-n2c(-c3ccc(Cl)cc3)cc(C(=O)C(=O)Nc3cccnc3)c2C)cc1
1.0,COc1ccc(C(=O)c2ccc3ccccc3c2)cc1OCCOCCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1
0.0,COc1ccc2[nH]cc(C=C3SC(=NCc4ccccc4Cl)NC3=O)c2c1
1.0,COc1ccc2c(/C=C/C(=O)c3cc(OC)c(OC)c([N+](=O)[O-])c3)cn(C)c2c1
0.0,COc1ccc2c(c1OCCCCSc1nnc(NC(=O)c3ccc(F)cc3Br)s1)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
0.0,COc1cc2c(cc1OCCCCC(=O)NO)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OS(N)(=O)=O)CC[C@@H]12
1.0,CCOC(=O)COc1cc2c(ccc1=O)-c1c(cc(OC)c(OC)c1OC)CC[C@@H]2NC(C)=O
1.0,CSc1cc(C(O)(c2ccc(N(C)C)nc2)c2ccc(N(C)C)nc2)cc(SC)n1
1.0,COc1cccc(Nc2nc(Nc3cccc(NC(=O)C4CC4)c3)nc3ccccc23)c1
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](N)CC2
1.0,COc1ccc(CNC(=O)c2ccccc2N2CCOCC2)cc1O
1.0,C[C@]12CC[C@@H]3c4ccc(OCc5ccc(C(=O)Nc6ccccc6N)cc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2OS(N)(=O)=O
1.0,COc1cc(C(=O)/C(C)=C/c2cn(C(=O)c3ccccc3)c3ccccc23)cc(OC)n1
0.0,COc1cc(-c2cc(-c3cnn(C)c3)nc(-n3cc(/C=C/C(=O)c4ccc(N(C)C)cc4)cn3)n2)cc(OC)c1OC
0.0,Cc1ncc([N+](=O)[O-])n1CCOC(=O)NC(n1cnc2c(Cl)nc(N)nc21)C(Cl)(Cl)Cl
0.0,CC(C)(C)c1nc(Nc2ccccc2Br)sc1Cc1cc2ccccc2[nH]c1=O
0.0,COc1ccc(/C=N/NC(=O)c2[nH]c3ccc(F)cc3c2-c2ccccc2)o1
1.0,COc1ccccc1NC(=O)c1nc(-c2cc(OC)c(OC)c(OC)c2)n(-c2ccc(F)c(Cl)c2)n1
0.0,Clc1ccccc1-c1nc2n(n1)CCS2
1.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OC(=O)c1cccc(Cn2cc(CCOC(=O)c3cccc(Cn4nnc5c4C(=O)c4ccccc4C5=O)c3)nn2)c1
0.0,CC(C)(C)c1nc(Nc2cccc(Cl)c2Cl)sc1Cc1cc2ccccc2[nH]c1=O
0.0,COc1cc(-n2cnc3ccc(-c4cccc(C)c4)cc32)cc(OC)c1OC
0.0,COc1cc2c(cc1OCC(=O)NO)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
1.0,COc1ccc2c(c1O)OCCCN2c1cc(C)nc2ccccc12
0.0,COc1cc(N(Cc2ccc(Br)cc2)C(=O)CSC(=S)N2CCN(C(=O)OC(C)(C)C)CC2)cc(OC)c1OC
0.0,Cc1ncc([N+](=O)[O-])n1CCOC(=O)NC(Nc1ncccn1)C(Cl)(Cl)Cl
0.0,Cc1c(C(=O)C(=O)Nc2cccnc2)cc(-c2ccc(Cl)cc2)n1-c1ccc(Cl)cc1
0.0,COc1cccc(C=C2SC(Nc3ccc(O)cc3)=NC2=O)c1OC
0.0,C=C[C@H]1C(=O)N(c2cc(OC)c(OC)c(OC)c2)[C@@H]1c1ccc(Oc2ccccc2)cc1
1.0,COc1ccc(/C=C/c2cc(OC)cc(OC)c2COC(=O)/C=C/c2ccc3c(c2)OCO3)cc1
1.0,COc1cc(C(=O)c2cn(-c3ccc(C)cc3)cc2-c2ccsc2)cc(OC)c1OC
1.0,C=C(c1cc(OC)c(OC)c(OC)c1)c1ccc(OC)c(C(=O)NO)c1
1.0,COc1cc(-c2nccc3[nH]c(-c4cccc5[nH]ccc45)nc23)cc(OC)c1OC
1.0,C=C(c1cc(SC)nc(SC)c1)c1ccc2c(c1)c(C#N)cn2C
0.0,COc1ccc(C(=O)Nc2c(-c3cc(OC)c(OC)c(OC)c3)noc2C)cc1
1.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
1.0,CC[C@]1(O)C[C@@H]2C[N@](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
0.0,CCCCCCCCC[C@@H](O)CC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](CC(=O)c1cc(C)cc(O)c1C(=O)c1c(O)cccc1O)CC(C)C
1.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O
0.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O
0.0,COc1ccc2c(c1OCCCCSc1nnc(NC(=O)c3cccc(C(F)(F)F)c3)s1)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
1.0,C=C(c1cc(SC)nc(SC)c1)c1ccc2c(ccn2C)c1
1.0,COc1ccc(S(=O)(=O)N(Cc2ccccc2)c2cc(OC)c(OC)c(OC)c2)cc1N
0.0,COc1ccc(C2C(C#N)=C(N)Oc3cc(OCc4nnc(S)n4-c4ccc(Cl)cc4)ccc32)cc1OC
1.0,COc1ccc([C@H]2[C@H](COC(=O)CCC[Se]C#N)C(=O)N2c2cc(OC)c(OC)c(OC)c2)cc1O
1.0,CSc1cc(C(=NO)c2ccc3c(ccn3C)c2)cc(SC)n1
0.0,CNNC(=O)[C@@H]1[C@H](c2cc(OC)c(OC)c(OC)c2)c2cc3c(cc2[C@H](O)[C@H]1CO)OCO3
0.0,Cc1ncc([N+](=O)[O-])n1CCOC(=O)NC(Nc1ccc2ccccc2n1)C(Cl)(Cl)Cl
0.0,COc1ccc(/C=C/c2cc(OC)cc(OC)c2COC(=O)/C=C/c2ccc3c(c2)OCO3)cc1
1.0,C=C(c1cc(C)nc2ccccc12)c1c[nH]c2cc(OC)ccc12
1.0,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
0.0,COc1ccc(C(=O)Oc2cc(OC)c(OC)c(OC)c2)cc1[N+](=O)[O-]
1.0,CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O.O=C(O)C(F)(F)F
1.0,COC(=O)c1c(Nc2cc(OC)c(OC)c(OC)c2)c2ccc(OC)cc2n1Cc1ccccc1
0.0,CCOc1ccc(-c2ccc3ncn(-c4cc(OC)c(OC)c(OC)c4)c3c2)cc1
0.0,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCN(S(=O)(=O)c2c(OC3CC3)c(F)c(F)c(F)c2OC2CC2)C1
0.0,CCOC(=O)CN1N=C(c2ccccc2)CN(c2ccccc2)C1=O
0.0,COc1cc(-c2csc(=S)n2-c2ccc(Cl)cc2)cc(OC)c1OC
0.0,COc1cc(-c2nc(C(=O)Nc3ccc(C(=O)O)cc3)nn2-c2ccc(F)c(Cl)c2)cc(OC)c1OC
0.0,CNC(=O)Oc1ccc(C(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(O)c1
0.0,COc1ccc(-c2cc(-c3ccccn3)nc3nc(N)nn23)cc1
0.0,Nc1ccc(CC(=O)NCc2ccccc2)cc1
1.0,COc1cc(-c2nnc(-c3cc4cc(OCc5ccccc5)ccc4nc3OC)o2)cc(OC)c1OC
1.0,C=C(c1cc(C)nc(C)c1)c1ccc2c(ccn2C)c1
1.0,O=C1Nc2ccccc2C1=Nn1c(-c2ccc(F)cc2)nc2ccc(F)cc2c1=O
0.0,Cn1ccc2cc(OC(=O)C#Cc3ccccc3)ccc21
1.0,COc1cc(C(=O)c2cccc(-c3ccc(C)c(O)c3)n2)cc(OC)c1OC
0.0,COc1cc2c(cc1Oc1ccc(C(=O)NO)cn1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
0.0,CCC1SC2=NC(C)=C(C(=O)OCc3ccccc3)C(c3cccc(F)c3)N2C1=O
0.0,COc1cc(C(=O)n2cc(Br)c3cccnc32)cc(OC)c1OC
1.0,C=C(c1cc(C)nc2ccccc12)c1cccc2c1ccn2C
1.0,CN(C)S(=O)(=O)c1c(F)c(F)c(F)c(F)c1NCc1ccccc1
0.0,COc1ccc(NC(=S)NNC(=O)COc2ccc3c(c2)OC(N)=C(C#N)C3c2ccc(OC)c(OC)c2)cc1
1.0,CCC(=O)N[C@H]1CCc2c(I)c(OC)c(OC)c(OC)c2-c2ccc(SC)c(=O)cc21
0.0,COc1cc(-c2nnc3n2N=C(c2ccc(C)cc2)CS3)cc(OC)c1OC
0.0,O=C(c1ccccc1)C(F)(F)F
0.0,O=C(Nc1cccc(CNc2cnc3cc(F)c(F)cc3n2)c1)Nc1cccc2ccccc12
1.0,COc1ccc(C(=O)c2ccc3cc(Br)ccc3c2)cc1OCCOCCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1
1.0,COc1cccc(Nc2cc(Nc3cccc(OC)c3)ncn2)c1
1.0,COc1ccc(S(=O)(=O)Nc2cc(OC)c(Br)cc2OC)cc1
0.0,CSc1ncc(/C=C/C(=O)c2ccc(F)cc2)n1Cc1ccccc1
1.0,COc1ccc2c(c1)NC(=O)CN2c1nc(Cl)nc2ccoc12
0.0,Cc1ncc([N+](=O)[O-])n1CCOC(=O)NC(n1cnc2c(N)nc(N)nc21)C(Cl)(Cl)Cl
1.0,CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2cccc(Cl)c2Cl)[nH]c1=O.O=C(O)C(F)(F)F
0.0,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@@H](CO)[C@@H]2C(=O)NNC2CCCCC2O)OCO4)cc(OC)c1OC
0.0,COc1cc(-c2nccn2C)cc(OC)c1OC
0.0,Cc1ncc([N+](=O)[O-])n1CCOC(=O)NC(Nc1c(Cl)nc(N)nc1Cl)C(Cl)(Cl)Cl
0.0,COc1ccc(C2=NC2c2cc(OC)c(OC)c(OC)c2)cc1OC
0.0,O=C(c1ccc2c(c1)N(Cc1ccc(Cl)cc1)C(=O)c1ccccc1[S@]2=O)N1CCC(Cc2ccccc2)CC1
0.0,COc1cc2c(cc1Oc1ccc(C(=O)Nc3ccccc3N)cn1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OS(N)(=O)=O)CC[C@@H]12
0.0,CCNC(=O)Nc1cccc(CNc2cnc3cc(F)c(F)cc3n2)c1
0.0,O=c1[nH]cc(F)c(=O)[nH]1
0.0,COc1cc2c(cc1Oc1ccc(C(=O)Nc3ccccc3N)cn1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
1.0,CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccco2)[nH]c1=O.O=C(O)C(F)(F)F
0.0,CCCC[C@H](/C=C\[C@@H]1OC(=O)C=C[C@@H]1O)OC(C)=O
1.0,CCn1c(CN2c3ccccc3Sc3ccccc32)nnc1SCC(C)=O
1.0,CCOc1cccc(Nc2nn(C)c3c2Cc2cc(OCC)c(OCC(N)=O)cc2-3)c1
1.0,COc1ccc2c(c1)NC(=O)CN2c1nc(Cl)nc2c1CCC2
1.0,COc1ccc(C2=NC2c2cc(OC)c(OC)c(OC)c2)cc1F
1.0,C=C1C(=O)O[C@H]2C[C@@H]1[C@@H](OC(C)=O)CC(C)=CCCC(C)=CCC[C@@]2(C)O
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2
1.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
1.0,C=C(c1ccc2c(ccn2C)c1)c1cc(C#N)nc2ccccc12
1.0,COc1ccc(CN(C(=O)CSC(=S)N2CCN(C(C)=O)CC2)c2cc(OC)c(OC)c(OC)c2)cc1O
0.0,COc1ccc(/C=C/C(=O)N2CCN(c3cc(Sc4nc5ccccc5[nH]4)nc(N)n3)CC2)cc1O
0.0,COc1cc(C(=O)/C(F)=C/c2cc3ccccc3o2)cc(OC)c1OC
0.0,CC1=C(N2CC2)C(=O)C(c2cc(-c3ccccc3)on2)=C(N2CC2)C1=O
0.0,COc1ccc(/C=C/C(=O)c2ccccc2-c2cccc(F)c2)cc1OCCCC(=O)NO
0.0,O=C(NC1CCCC1)c1ccc(N2CCC(NCc3ccc4c(c3)OCO4)CC2)cc1
0.0,COc1ccc(/C=C/c2cc(Nc3ccc(OC)c(OC)c3)c3c(OC)c(OC)c(OC)cc3n2)cc1
0.0,CCCCn1ccnc1-c1cc(OC)c(OC)c(OC)c1
0.0,CC(=O)OC1=C(c2cccc3ncccc23)Oc2cc3ccccc3cc2-n2cccc21
0.0,O=C(c1nnnn1-c1ccccc1)N1CCN(c2cccc(C(F)(F)F)c2)CC1
1.0,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2OC2CCC2)cc1F
0.0,Nc1nc(F)nc2c1ncn2C(NC(=O)OCCN1CCOCC1)C(Cl)(Cl)Cl
0.0,COc1ccc(Nc2ncccc2NC(=O)c2cn(Cc3cccc(Oc4ccccc4)c3)nn2)c(OC)c1
1.0,COc1cc(C(=O)/C(C)=C/c2cn(CO)c3ccccc23)cc(OC)n1
0.0,O=S(=O)(Cc1ccc(Cl)cc1)c1nc(-c2ccccc2)cc(-c2ccc(Cl)cc2)n1
1.0,O=C1CCCN1c1ccc(S(=O)(=O)Oc2cccc(I)c2)cc1
1.0,COc1ccc(/C=C/c2cc(OC)cc(OC)c2COC(=O)/C=C/c2ccc3c(c2)OCO3)cc1
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(=O)c1ccccc1)CC2
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(=O)c1ccccc1)CC2
1.0,COc1ccc(S(=O)(=O)N2CCc3cccc(/C=C/c4ccc(C(=O)Nc5ccccc5N)cc4)c32)cc1
0.0,COc1ccc(C2=NNC(=O)N(c3ccccc3)C2)cc1
0.0,COc1ccc2c(c1)NCCN2Cc1ccccc1
0.0,COc1ccc(CN(C(=O)CCCCSc2nc3ccccc3o2)c2cc(OC)c(OC)c(OC)c2)cc1
1.0,COc1ccc(CN(C(=O)CSc2nc3cc(Cl)ccc3s2)c2cc(OC)c(OC)c(OC)c2)cc1O
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
0.0,CCN1C(=O)[C@@H]2Cc3cc4c(cc3[C@@H](c3cc(OC)c(OC)c(OC)c3)N2C1=O)OCCO4
